Chunk,Dok³adnoœæ,Czu³oœæ,Precyzja,Swoistoœæ,F1,Zbalansowana dok³adnoœæ,Œrednia geometryczna
142,0.56,0.3076923076923077,0.23529411764705882,0.6486486486486487,0.26666666666666666,0.4781704781704782,0.44674847462996403
143,0.78,0.0,nan,1.0,0.0,0.5,0.0
144,0.8,0.0,nan,1.0,0.0,0.5,0.0
145,0.26,0.6666666666666666,0.10256410256410256,0.20454545454545456,0.17777777777777778,0.4356060606060606,0.3692744729379982
146,0.7,0.45454545454545453,0.35714285714285715,0.7692307692307693,0.4,0.6118881118881119,0.5913123959890826
147,0.82,0.0,nan,1.0,0.0,0.5,0.0
148,0.5,0.45454545454545453,0.20833333333333334,0.5128205128205128,0.28571428571428575,0.4836829836829837,0.48280454958526753
149,0.78,0.0,nan,1.0,0.0,0.5,0.0
150,0.86,0.0,nan,1.0,0.0,0.5,0.0
151,0.78,0.0,nan,1.0,0.0,0.5,0.0
152,0.84,0.0,nan,1.0,0.0,0.5,0.0
153,0.74,0.1111111111111111,0.16666666666666666,0.8780487804878049,0.13333333333333333,0.49457994579945797,0.3123475237772121
154,0.8,0.2222222222222222,0.4,0.926829268292683,0.2857142857142857,0.5745257452574526,0.4538304304700118
155,0.56,0.3,0.16666666666666666,0.625,0.21428571428571427,0.4625,0.4330127018922193
156,0.78,0.0,0.0,0.9512195121951219,0.0,0.47560975609756095,0.0
157,0.62,0.7,0.30434782608695654,0.6,0.42424242424242425,0.6499999999999999,0.648074069840786
158,0.52,0.5833333333333334,0.2692307692307692,0.5,0.3684210526315789,0.5416666666666667,0.5400617248673217
159,0.76,0.0,nan,1.0,0.0,0.5,0.0
160,0.82,0.0,nan,1.0,0.0,0.5,0.0
161,0.52,0.4444444444444444,0.17391304347826086,0.5365853658536586,0.25,0.4905149051490515,0.4883465826888197
162,0.44,0.8,0.23529411764705882,0.35,0.3636363636363636,0.575,0.529150262212918
163,0.38,1.0,0.225,0.24390243902439024,0.36734693877551017,0.6219512195121951,0.4938647983247948
164,0.38,0.8333333333333334,0.2564102564102564,0.23684210526315788,0.392156862745098,0.5350877192982456,0.4442616583193193
165,0.7,0.0,nan,1.0,0.0,0.5,0.0
166,0.7,0.0,nan,1.0,0.0,0.5,0.0
167,0.84,0.0,nan,1.0,0.0,0.5,0.0
168,0.62,0.3076923076923077,0.2857142857142857,0.7297297297297297,0.29629629629629634,0.5187110187110187,0.47384831384339077
169,0.7,0.0,nan,1.0,0.0,0.5,0.0
170,0.86,0.0,nan,1.0,0.0,0.5,0.0
171,0.66,0.08333333333333333,0.14285714285714285,0.8421052631578947,0.10526315789473685,0.46271929824561403,0.26490647141300877
172,0.8,0.0,nan,1.0,0.0,0.5,0.0
173,0.24,1.0,0.24,0.0,0.3870967741935484,0.5,0.0
174,0.84,0.0,nan,1.0,0.0,0.5,0.0
175,0.66,0.09090909090909091,0.125,0.8205128205128205,0.10526315789473685,0.4557109557109557,0.27311549679956754
176,0.78,0.0,nan,1.0,0.0,0.5,0.0
177,0.78,0.0,nan,1.0,0.0,0.5,0.0
178,0.88,0.0,nan,1.0,0.0,0.5,0.0
179,0.62,0.0,0.0,0.7948717948717948,0.0,0.3974358974358974,0.0
180,0.84,0.0,nan,1.0,0.0,0.5,0.0
181,0.54,0.375,0.14285714285714285,0.5714285714285714,0.20689655172413796,0.4732142857142857,0.4629100498862757
182,0.76,0.3,0.375,0.875,0.33333333333333326,0.5875,0.51234753829798
183,0.28,0.875,0.16666666666666666,0.16666666666666666,0.27999999999999997,0.5208333333333334,0.38188130791298663
184,0.66,0.25,0.2727272727272727,0.7894736842105263,0.2608695652173913,0.5197368421052632,0.4442616583193193
185,0.9,0.0,nan,1.0,0.0,0.5,0.0
186,0.76,0.0,nan,1.0,0.0,0.5,0.0
187,0.84,0.0,nan,1.0,0.0,0.5,0.0
188,0.74,0.3,0.3333333333333333,0.85,0.3157894736842105,0.575,0.5049752469181039
